GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
7832,2,22.0,6.0,500.0,97.632,0.0045993532,0.0001796622,6,0.0001796622,0.0007006827,0.0024074739,55.5489,92.7463,5.8358,15,0.0012397,5,0.0,0.0
7836,4,21.0,2.0,255.0,84.5652,0.0017570527,0.0002860318,4,1.63446765388513e-05,0.000555719,0.0034242097,54.0383,75.8759,4.1551,34,0.0010869,10,0.0001552744,0.00018796
7844,6,25.0,28.0,2500.0,184.2786,0.0101494356,0.0005130836,6,0.0001282709,9.62031811185223e-05,0.0033510775,25.2885,50.1053,7.3589,17,0.00060929,6,0.0,0.00035274
7847,3,25.0,10.0,100.0,124.8396,0.0077802258,0.0004934362,8,3.44257780225833e-05,0.0003213073,0.0031786468,33.5507,66.1661,5.0,21,0.00094097,9,0.0,0.00044754
7848,7,26.0,36.0,1300.0,188.5512,0.008661576,0.001387275,5,0.0003675686,0.0003972112,0.0053712443,23.0188,37.9249,4.8863,36,0.00052171,7,0.000349783,0.00076478
7851,5,21.0,10.0,430.0,122.2194,0.0023255814,0.0005547258,6,9.60102410923832e-05,0.0008427566,0.0040857691,22.2723,50.5274,5.0914,20,0.00088543,6,0.0,9.601e-05
7853,3,20.0,12.0,400.0,110.7282,0.0022391036,7.25215751686127e-05,2,0.0001178476,0.0002810211,0.0036986003,56.0393,57.4804,4.8113,21,0.00089745,9,0.0003535427,6.3456e-05
7855,6,23.0,24.0,1500.0,140.178,0.0043020763,0.0003808395,5,4.23155044008125e-05,0.0008322049,0.0035121869,21.629,55.3414,6.2892,18,0.0024402,7,0.0002679982,0.00029621
7858,3,22.0,20.0,60.0,94.7502,0.0014763395,0.0003128666,5,2.93312475557294e-05,0.0008897145,0.0034122018,43.4138,56.1948,5.1232,28,0.00064529,7,0.0002053187,0.0011146
7863,4,20.0,20.0,1000.0,109.8432,0.002027847,0.0004311171,7,0.0001756403,0.0002395095,0.0030657214,29.2775,68.6875,6.2812,21,0.00062272,5,0.0,0.0
7865,5,17.0,28.0,400.0,174.5022,0.0168823292,0.0004380644,6,0.0001516377,0.0001684863,0.0028811161,37.8118,60.8889,5.4854,12,0.0010109,4,0.0,0.0
7867,6,18.0,20.0,1500.0,136.7148,0.0063959611,0.0002168122,5,6.19463544570402e-05,0.0004336245,0.0037787276,23.9506,58.459,5.1107,21,0.00096017,6,0.0,0.0
7869,5,17.0,28.0,1500.0,176.5986,0.0114950347,0.0005101347,2,0.0002040539,0.0006291661,0.0039110325,38.9804,53.1478,5.7457,39,0.0026867,8,0.0001955516,0.00073119
7881,4,17.0,12.0,250.0,122.6952,0.0019778481,0.0002008277,3,6.0856864654333e-06,1.21713729308666e-05,0.003998296,47.8171,64.6758,5.1568,31,0.0010711,11,0.0001460565,0.00024951
7883,6,19.0,14.0,950.0,225.9114,0.0113306639,0.0009139972,6,2.90157845868152e-05,0.0001595868,0.0047876045,30.3587,38.7273,6.4758,20,0.0015959,6,0.0,0.0
7885,4,18.0,20.0,980.0,156.0378,0.0048525978,0.0012405137,9,9.12142440163456e-05,0.0002006713,0.0033931699,35.027,54.2796,7.2473,21,0.0010398,6,0.0,0.00031013
7886,4,18.0,20.0,750.0,148.923,0.0086796593,0.0003871967,2,1.6133195663397e-05,0.0001774652,0.0030169076,42.9677,61.7968,6.5027,18,0.0011455,7,0.0,0.0001452
7887,2,24.0,36.0,450.0,85.9146,0.0009926131,0.0003000923,10,3.46260387811634e-05,0.0002654663,0.0034626039,84.6823,64.3867,4.3,26,0.0010388,7,0.0,0.0
7889,7,17.0,6.0,1100.0,159.2238,0.0035701166,0.0008724401,4,0.000241069,0.000700248,0.0048328588,17.9333,36.4181,5.323,21,0.0012398,7,0.0,4.5918e-05
7893,4,23.0,28.0,500.0,80.6748,0.0025505384,0.0002833932,3,3.14881289753763e-05,6.29762579507526e-05,0.0040619686,45.0428,64.5581,3.0155,17,0.00069274,7,9.44643869261289e-05,4.7232e-05
7898,6,20.0,28.0,1000.0,214.4652,0.0204553277,0.0005777647,7,0.0005285932,0.0008113291,0.0030855092,33.424,68.5896,6.6375,28,0.0011309,7,0.0,4.9171e-05
7900,3,21.0,18.0,450.0,75.1692,0.0002983294,0.0001740255,1,4.97215592680986e-05,0.0002486078,0.0012927605,27.9216,85.2308,10.5962,5,0.0005718,3,0.0,0.0
7906,2,24.0,4.0,120.0,74.7108,0.0023491592,0.0002472799,7,0.0002369766,0.0002060666,0.0030394824,57.1701,71.6068,4.0576,22,0.00069032,9,0.0002060666,0.00013394
7909,2,25.0,4.0,150.0,37.5,0.0003659608,0.0001951791,2,7.31921538011125e-05,0.0001463843,0.0011954718,44.5,102.449,5.7143,8,0.00060993,3,0.0,0.0
7913,5,23.0,30.0,2000.0,190.5432,0.0100750348,0.0006211489,8,0.0004720731,0.0021491751,0.0049319221,22.4141,41.1184,5.403,30,0.0017889,7,0.0003354204,0.0011429
7917,6,22.0,16.0,1000.0,112.9194,0.0057496472,0.0003814028,2,4.76753499370685e-05,0.0002383767,0.0037949579,32.9673,53.2462,4.2211,30,0.0010393,11,0.0002288417,0.00030512
7918,3,31.0,4.0,300.0,88.9254,0.0022246941,0.0004032258,3,0.0001112347,2.78086763070078e-05,0.003740267,42.791,60.2528,3.8439,23,0.00082036,5,0.0,0.0
7919,3,19.0,12.0,620.0,96.867,0.0017190076,0.0003216856,2,4.02107040894286e-05,0.0009650569,0.0026136958,38.1931,75.5231,7.4885,24,0.0016285,8,0.0002412642,0.0010857
7921,4,25.0,8.0,200.0,74.6772,0.0029889638,0.0006514408,8,0.0003065604,0.0001916002,0.0030656039,34.1423,73.4333,3.8458,19,0.00085581,8,0.0001021868,0.0001916
7922,5,28.0,8.0,750.0,179.0754,0.00294776,0.0005832466,4,0.000110344,0.0009221602,0.0048393707,30.7276,39.355,6.2541,29,0.0013478,7,0.0,0.0
7923,3,20.0,28.0,300.0,83.8716,0.0013267775,3.90228674002966e-05,1,1.95114337001483e-05,0.0003512058,0.0016389604,58.7952,89.9524,8.5833,18,0.00064388,5,0.0,0.0
7926,4,23.0,2.0,200.0,116.3904,0.0023638666,0.000443225,6,0.0004010131,0.0005909667,0.0030392571,18.4336,67.1111,6.3542,15,0.0016885,5,0.0,0.0
7927,4,31.0,12.0,600.0,63.9486,0.0012068744,0.0004666581,6,8.04582904222451e-05,0.0004022915,0.0023332904,52.0,83.8897,4.7448,16,0.00059539,7,0.0,0.00067585
7934,2,20.0,20.0,30.0,67.2546,0.0013659767,0.000166369,6,1.75125214528388e-05,6.12938250849357e-05,0.0033974292,73.6641,71.9588,3.4356,25,0.00065672,8,9.63188679906133e-05,0.00016637
7935,3,19.0,12.0,600.0,140.1918,0.0025545205,0.0002888504,4,1.8053148469093e-05,9.92923165800116e-05,0.0047299249,32.4054,46.7634,5.0668,52,0.001363,10,0.0,0.0
7939,4,20.0,8.0,500.0,149.3934,0.0049928876,0.0004409673,5,4.2674253200569e-05,0.0003129445,0.0044238976,46.2194,45.2347,5.0257,19,0.0010242,7,7.11237553342817e-05,0.00018492
7946,4,21.0,8.0,200.0,96.9408,0.0021652877,0.0004233803,4,0.0001693521,0.0001572555,0.0031209174,50.2412,73.1163,5.7132,21,0.0027096,9,0.0001572555,0.00089515
7955,3,25.0,4.0,360.0,64.6458,0.0017654848,0.0004291109,3,2.45206218429699e-05,8.58221764503948e-05,0.0031754205,43.2868,78.3629,3.4402,23,0.0010299,8,0.0,0.00015938
7956,5,18.0,28.0,1400.0,139.827,0.0035144938,0.0003936233,2,6.32608879017066e-05,0.0014550004,0.0036902185,52.4885,50.3848,6.3524,23,0.00086457,9,0.0001968117,0.00095594
7957,3,21.0,20.0,160.0,90.9126,0.0019406273,0.0003146963,2,0.0001048988,0.0001835729,0.0020979755,32.9114,98.65,7.35,11,0.0010752,4,0.0,0.0
7959,4,32.0,20.0,730.0,58.8156,0.0005531218,0.0003650604,4,0.0003097482,0.0003208107,0.0028319837,45.1137,75.8438,3.8945,22,0.00086287,9,0.0,5.5312e-05
7962,2,18.0,14.0,300.0,108.2226,0.0082145071,0.0006027416,4,6.88847558035407e-05,6.88847558035407e-05,0.0023937453,50.029,81.6691,5.0216,10,0.00065441,3,0.0,0.0
7964,6,18.0,28.0,2400.0,102.4656,0.0026658315,0.0004583091,4,0.0003284549,0.0006645483,0.0032998258,23.9907,61.3241,5.169,41,0.001161,10,0.000282624,0.00020624
7967,2,33.0,8.0,120.0,55.1292,0.0016483516,0.0004976156,1,7.25689404934688e-05,0.0003524777,0.0018867925,53.1271,95.9341,4.8736,25,0.00059092,8,0.0001762389,4.1468e-05
7968,2,27.0,10.0,150.0,95.8944,0.0013701674,0.0003826594,0,6.17192514689182e-05,0.0011850096,0.0019626722,45.7975,85.8113,9.5094,21,0.0015059,9,0.0,0.0
7969,4,16.0,28.0,800.0,129.1212,0.0053553956,0.0001397819,7,6.98909700866648e-05,0.0003494549,0.0042371401,48.8347,53.2701,4.3649,30,0.00060281,7,0.0,0.0
7971,3,19.0,12.0,1000.0,125.2326,0.0106563983,0.0003358109,4,4.47747828423032e-05,0.0004477478,0.0018805409,96.7711,90.3333,6.631,14,0.00051491,4,0.0,0.0
7974,2,20.0,10.0,100.0,61.0146,1.35523391337345e-05,2.7104678267469e-05,0,2.7104678267469e-05,0.0002168374,0.0032525614,63.6318,79.1167,3.5583,24,0.00081314,4,0.0,9.4866e-05
7976,1,21.0,24.0,150.0,100.7034,0.0016827796,0.0003464546,5,8.24891939155971e-06,0.00030521,0.0038769921,33.9957,56.6894,4.5702,47,0.00088263,8,3.29956775662388e-05,8.2489e-06
7979,6,23.0,8.0,500.0,124.1724,0.0028486437,0.0004159524,7,6.30230916607845e-05,0.0006680448,0.0050922658,24.1886,46.9208,4.0495,25,0.0011596,9,6.30230916607845e-05,0.00015126
7980,4,26.0,8.0,500.0,91.968,0.0024784638,0.0016482988,3,6.01568891669474e-05,7.21882670003369e-05,0.0033928485,26.3915,58.7518,4.4858,20,0.00070985,8,0.0,0.00014438
7985,5,21.0,8.0,250.0,167.1306,0.0143952696,0.00046478,5,7.74633340218963e-05,0.0006326172,0.0039893617,32.4675,57.4887,4.301,20,0.00086501,6,0.0,0.00025821
7989,5,19.0,28.0,400.0,134.2224,0.0080923236,0.0002693849,6,0.000107754,0.0002801603,0.004417913,35.8435,50.2146,3.9195,21,0.0011961,7,0.0002047326,0.00028016
7990,5,22.0,12.0,500.0,124.011,0.0040024061,0.0004395706,4,2.31352952063668e-05,0.00019665,0.0038751619,23.4251,56.7522,5.3463,28,0.0010527,10,0.0001041088,0.00067092
7991,5,27.0,10.0,700.0,222.7338,0.009558152,0.0005432558,6,6.29861745346896e-05,0.0014801751,0.0035114792,21.6449,41.5516,9.1076,27,0.0010471,6,0.0,7.8733e-06
7997,6,17.0,24.0,1320.0,147.9558,0.0053201477,0.0002034174,2,0.0001408274,0.0001564749,0.0039275208,28.24,47.4263,5.5458,16,0.00079802,4,0.0,0.0
8002,6,25.0,20.0,750.0,149.1078,0.005844502,0.0005520865,3,1.90374657325617e-05,0.0002950807,0.0039312367,37.0194,49.5593,5.8232,29,0.001028,8,0.0002189309,0.00025701
8005,3,16.0,8.0,800.0,208.95,0.0195779656,0.0005079189,3,5.77180588262456e-05,0.000773422,0.0027704668,38.2594,61.0167,7.3917,27,0.0011544,9,0.0002770467,0.0003694
8006,5,18.0,6.0,150.0,153.8304,0.0030022075,0.0005518764,5,0.0001324503,9.93377483443709e-05,0.0053090508,19.7583,38.3534,4.8378,20,0.0007064,8,0.0,0.0
8007,5,21.0,10.0,700.0,105.8532,0.0010754104,0.0001975244,3,0.000104249,0.0001316829,0.0039669476,48.9861,51.3693,4.4094,37,0.00072974,10,0.000104249,0.00021398
8017,6,23.0,14.0,1000.0,107.454,0.002145835,0.0004087305,4,0.0002452383,0.0001430557,0.0032085343,21.7949,55.1083,5.6242,15,0.0011444,6,0.0,0.00018393
8018,5,20.0,8.0,250.0,108.4212,0.0041052703,0.0001433051,5,0.0002023131,0.000177024,0.0040631217,43.1518,59.361,4.1494,42,0.00059851,7,0.0,0.0
8033,4,17.0,12.0,60.0,99.5382,0.0017433494,0.0005811165,7,9.2240711360366e-06,7.37925690882928e-05,0.0038464377,38.4423,58.8106,4.458,20,0.00058112,6,0.0,0.0
8039,3,18.0,16.0,800.0,98.8422,0.0062388108,0.0002983779,1,0.0001220637,0.0004882548,0.0029973417,66.3818,76.6516,4.0995,16,0.00028482,5,0.0,0.0
8041,3,27.0,20.0,700.0,69.4854,0.0012412548,0.0003667344,3,9.87361769352291e-05,0.0004936809,0.0023696682,54.9461,85.0714,5.119,15,0.00040905,7,0.0,1.4105e-05
8042,6,23.0,8.0,700.0,181.152,0.0018022781,0.0002162734,7,0.0001561974,0.0003965012,0.0061277455,18.5933,34.2196,5.1118,20,0.00052867,5,0.0,0.0
8043,6,21.0,8.0,600.0,210.0804,0.011736949,0.0010154103,5,0.0001493251,0.0008362203,0.0041512364,18.8159,44.3597,6.8957,20,0.0012394,7,0.0,0.0
8051,2,24.0,8.0,600.0,104.181,0.0009698276,0.0002514368,7,4.78927203065134e-05,0.0007423372,0.0026819923,45.0045,73.3214,7.1161,23,0.0012332,8,8.38122605363985e-05,0.0
8052,3,24.0,12.0,500.0,88.8864,0.0008336078,0.0003704923,2,2.05829079532356e-05,0.0004322411,0.0033138482,52.6106,57.2547,4.6304,24,0.00064836,8,0.0,1.0291e-05
8055,6,19.0,28.0,750.0,155.8986,0.0047865699,0.0004624705,8,0.0001271794,0.0003352911,0.0045437728,31.2959,45.8219,5.3282,39,0.0015377,8,0.00019655,0.0
8065,5,17.0,4.0,1100.0,113.2008,0.0030538533,0.0004667018,5,0.0001623311,0.0004058277,0.0036017207,52.6893,54.862,4.938,29,0.00070005,10,0.0001014569,0.00034495
8066,4,19.0,14.0,1260.0,166.6032,0.006164966,0.0008199708,5,9.11078717201166e-05,0.0001974004,0.0033254373,32.5688,63.4521,8.0046,15,0.0017462,6,0.0,0.0
8068,3,36.0,16.0,400.0,46.9092,0.000601207,0.0001020917,4,3.40305821498253e-05,5.67176369163755e-05,0.0027905077,38.1551,88.7805,2.9797,18,0.00039702,5,5.67176369163755e-05,9.0748e-05
8073,5,22.0,4.0,700.0,147.1464,0.0088597843,0.0008000474,10,0.0003259452,0.0001481569,0.0040496227,29.5452,53.1317,4.7122,25,0.00086919,6,0.0002074197,0.00016791
8076,2,26.0,10.0,300.0,108.3924,0.0015529156,0.0002232316,4,4.85286124699123e-05,0.0003591117,0.0032417113,36.997,63.8084,5.8922,28,0.00090263,8,0.0,0.0
8078,3,17.0,4.0,50.0,101.7456,0.0050910398,0.0001996486,5,3.99297236863121e-05,8.98418782942022e-05,0.0024257307,53.2066,82.963,5.8519,16,0.00082854,5,0.0,0.0
8085,3,17.0,10.0,50.0,115.2984,0.0066384478,0.0007887265,6,2.62908823220107e-05,0.0003154906,0.0040093596,34.4605,57.4295,3.8656,19,0.00068356,6,0.0,0.0001446
8090,4,21.0,16.0,500.0,99.282,0.0076567034,0.0001957353,4,3.45415189057247e-05,4.60553585409662e-05,0.0032123613,54.3309,79.1971,3.5556,22,0.00065629,10,1.15138396352416e-05,2.3028e-05
8095,2,20.0,10.0,600.0,98.7942,0.0002897482,2.63407438626067e-05,1,1.31703719313033e-05,0.0005794964,0.0028579707,47.0741,71.447,6.4055,17,0.00080339,6,6.58518596565167e-05,5.2681e-05
8096,4,25.0,8.0,500.0,113.7078,0.0041529096,0.0003740198,3,0.0001031779,9.02806438299629e-05,0.0053652497,36.1928,45.6827,3.4615,25,0.00063196,8,0.0,0.0
8104,4,25.0,20.0,600.0,156.9996,0.009985563,0.0005714629,4,0.000210539,0.000360924,0.0018647738,26.0984,71.0323,10.6935,11,0.00069177,3,0.0,0.0
8106,1,22.0,6.0,400.0,72.4176,4.60617227084293e-05,0.0001842469,4,2.30308613542146e-05,0.0003224321,0.0024182404,45.5,81.7905,5.6762,14,0.0002994,3,0.0,0.0
8109,4,27.0,12.0,600.0,138.0312,0.0034238411,0.0004503311,5,0.0003178808,0.0004966887,0.0046887417,36.7072,47.4576,4.8206,46,0.0008543,12,0.0002847682,0.0004106
8116,5,24.0,8.0,450.0,108.8196,0.0028117493,0.0005459707,8,2.72985367984276e-05,0.0002092888,0.0038035961,34.1583,53.9043,5.0718,29,0.0013467,6,0.0002729854,0.00046408
8125,5,28.0,10.0,2000.0,135.1194,0.0021951706,0.0004490122,3,3.9912193175015e-05,0.0001796049,0.0052384754,44.3282,38.72,4.3048,25,0.0013869,8,9.97804829375374e-05,0.00062862
8135,4,19.0,6.0,500.0,85.2966,0.0039116231,0.0002435809,4,4.29848693259972e-05,0.0002579092,0.0040262494,56.5,58.3203,3.0285,26,0.00077373,7,0.0,8.597e-05
8138,4,31.0,24.0,1800.0,70.5852,0.0011279169,0.0002311305,5,3.69808808845827e-05,0.0001386783,0.0028290374,43.082,78.732,4.6307,24,0.0007766,10,7.39617617691653e-05,9.2452e-05
8145,4,16.0,24.0,800.0,76.9332,0.0014987299,0.000127011,1,1.69348010160881e-05,4.23370025402202e-05,0.0035817104,49.0332,68.6619,3.5603,21,0.00047417,10,0.0,0.0
8147,6,20.0,24.0,2000.0,109.3782,0.0041198502,0.0004447566,5,4.68164794007491e-05,9.36329588014981e-05,0.0036750936,29.7436,49.6561,4.6815,18,0.00065543,4,0.0,0.0
8152,5,26.0,8.0,180.0,111.3534,0.001184463,8.81005520967931e-05,3,0.0001076785,4.89447511648851e-05,0.003347821,36.6217,65.9649,5.9152,22,0.00068523,6,0.0,0.00015662
8155,4,20.0,2.0,100.0,112.2516,0.0022813688,0.0004365582,7,0.0001549078,0.000457682,0.003710745,37.8479,55.4231,5.0493,26,0.00049289,8,3.52063089705675e-05,3.5206e-05
8160,5,20.0,12.0,800.0,172.7046,0.006938691,0.0007249379,10,0.0003106877,0.0003935377,0.0033347142,25.8,47.0062,7.6398,19,0.00089064,4,0.0,8.285e-05
8167,4,24.0,16.0,800.0,172.9176,0.0029843253,0.0003486361,4,0.0002091817,0.0008227813,0.0044485971,26.4025,38.0564,6.7116,17,0.00096224,7,0.0,1.3945e-05
8173,3,22.0,28.0,730.0,128.1648,0.000669677,0.0001913363,7,0.0004209398,0.0005931425,0.004592071,30.7782,45.4,5.0375,20,0.00066968,4,0.0,0.0
8182,5,19.0,20.0,400.0,96.7458,0.0025609466,0.0004963075,1,3.97045977924244e-05,1.98522988962122e-05,0.0035734138,36.4022,66.0889,4.3944,15,0.0013698,5,0.0,9.9261e-05
8184,6,27.0,12.0,600.0,116.9676,0.0018925057,0.0003057125,5,0.0001746928,0.0001746928,0.0040616083,32.446,55.3262,4.9857,19,0.0010336,7,0.0,0.0
8188,5,17.0,20.0,1000.0,182.1216,0.0090769556,0.0005954271,8,0.0002117074,0.0002249391,0.004485551,35.8225,48.6726,5.6401,38,0.0018921,8,6.61585688578385e-05,7.939e-05
8198,4,21.0,12.0,1000.0,113.871,0.0006596038,0.0001116253,0,3.04432537749635e-05,0.0011568436,0.0044853061,31.102,46.4072,4.543,36,0.0012076,10,0.0,0.0
8206,5,17.0,6.0,400.0,162.6186,0.0050914193,0.0005883418,7,3.39427950760319e-05,0.0002941709,0.004355992,22.1146,46.3169,6.0805,24,0.0026815,6,0.0,0.0
8213,2,26.0,8.0,450.0,99.5676,0.0013348781,0.0001847001,5,1.67909194707502e-05,3.35818389415004e-05,0.0030223655,47.688,82.7333,5.9417,29,0.0019561,9,0.0001343274,0.00053731
8217,5,16.0,4.0,1000.0,125.0142,0.0024558624,9.05387052965143e-05,3,7.922136713445e-05,0.0003621548,0.0038592123,34.2353,50.2991,5.2141,16,0.00089407,7,9.05387052965143e-05,0.00021503
8218,2,19.0,10.0,200.0,69.4998,0.0010361024,0.0002072205,6,4.60489961318843e-05,0.0005295635,0.0013584454,26.3448,85.2203,9.1186,16,0.0011282,5,0.0,0.0
8221,6,16.0,6.0,500.0,181.224,0.0040976414,0.0006405307,9,3.50975712480696e-05,0.0003509757,0.0055366419,20.0571,36.7924,5.1997,24,0.0016145,7,0.0002105854,0.00081602
8222,5,18.0,28.0,365.0,127.416,0.004687035,0.0004215852,3,7.43973812121813e-05,0.0002727904,0.002529511,28.198,63.7647,7.8333,14,0.0012896,5,0.0,0.00022319
8224,5,17.0,4.0,1260.0,204.3654,0.006015471,0.0004927666,7,9.29748224180892e-05,0.0016363569,0.0036911004,18.5152,47.335,9.3778,26,0.0012273,9,0.0001859496,0.00060434
8225,5,21.0,20.0,750.0,139.065,0.004286392,0.0005082678,7,1.69422607752779e-05,0.0008640553,0.0037442396,35.3818,50.2443,5.8869,19,0.0017112,6,0.0001355381,0.0
8226,6,17.0,14.0,1000.0,175.5162,0.0089349253,0.0004843046,5,0.000168024,0.0005436072,0.003815134,32.187,46.6528,6.2358,30,0.0012355,7,0.0,0.0
8227,5,17.0,6.0,300.0,135.9282,0.0031586022,0.0003509558,6,2.24014336917563e-05,0.0005451016,0.0045549582,31.3235,48.0984,4.9164,34,0.00049283,7,4.48028673835125e-05,5.227e-05
8236,6,23.0,8.0,1000.0,102.7938,0.0022671782,0.0001681698,5,6.22851163485973e-06,0.0001183417,0.0040423041,33.5988,56.8998,4.2773,38,0.00089068,9,0.0,0.0
8244,4,21.0,6.0,400.0,111.6288,0.002767624,0.0002349869,3,0.0001044386,0.0005483029,0.0032114883,32.7869,61.6911,5.6748,14,0.0011488,4,0.0,2.611e-05
8245,6,21.0,12.0,800.0,118.5876,0.0058126325,0.0004354741,6,7.57346258709482e-05,0.0003408058,0.0028779158,43.6821,65.0263,5.7237,12,0.00083308,3,0.0,0.0
8246,3,40.0,10.0,500.0,60.597,0.0028197357,0.0002608566,6,0.0001739044,9.93739441518434e-05,0.0021862268,47.4286,104.5455,4.0341,18,0.0010807,6,0.0,0.0
8248,4,21.0,4.0,30.0,68.682,0.000333667,0.0001459793,2,8.34167500834168e-05,0.000333667,0.0028778779,40.1752,67.2174,4.7391,20,0.00043794,3,0.0,0.00091758
8258,3,22.0,10.0,600.0,120.4374,0.0022929075,0.0004293492,5,9.13508970658092e-05,0.0001461614,0.0035718201,35.2103,58.6598,5.9744,20,0.00054811,7,5.48105382394855e-05,6.3946e-05
8262,2,16.0,12.0,1500.0,82.5222,0.0016518595,0.0001450958,4,7.81284878789232e-05,0.0005357382,0.0031697844,47.7597,77.0282,4.3521,22,0.00066967,6,0.0,0.0
8276,4,25.0,20.0,2520.0,60.513,0.0007864953,7.67312488010742e-05,4,4.79570305006714e-05,0.0001534625,0.0029349703,34.3869,79.2941,3.7484,19,0.00093996,10,0.0001822367,0.0001151
8284,4,19.0,20.0,1000.0,202.6992,0.0234199551,0.0005814886,7,1.33675542722703e-05,0.0001069404,0.0037362314,56.2939,59.6422,3.8426,26,0.0011429,9,0.0002205646,0.00018715
8288,4,27.0,18.0,1260.0,69.141,0.0006367804,0.0002547122,4,0.0001091624,0.0007095553,0.0029655775,42.4444,66.2577,4.227,16,0.00080052,5,0.0,0.00014555
8300,6,26.0,14.0,1400.0,126.1584,0.0021238095,0.0002761905,4,0.0004761905,0.0006380952,0.0038761905,35.9704,53.0516,5.5332,30,0.0011905,9,9.52380952380952e-06,0.0
8303,4,19.0,8.0,400.0,82.2612,0.0003058173,7.92859731786879e-05,4,9.06125407756433e-05,0.0002548478,0.0028769482,42.7219,69.3543,5.3858,34,0.00054934,11,0.0002831642,0.00028883
8305,3,17.0,10.0,100.0,82.4052,0.0012960727,8.87721042539592e-05,0,1.77544208507918e-05,0.0004083517,0.0024323557,49.6765,72.3504,5.8394,13,0.0016867,7,0.0001775442,1.7754e-05
8313,6,24.0,16.0,500.0,143.9214,0.0123413258,0.0005553597,5,0.0004583921,0.0006082511,0.0032616361,39.122,62.8757,4.6811,25,0.0006964,7,0.0003966855,0.00042313
8317,6,23.0,28.0,2000.0,106.5318,0.0028447336,0.0003926534,5,0.00016828,0.0004247067,0.0033415604,32.0673,66.283,5.4005,26,0.0010578,10,0.0002964934,0.00024841
8322,4,24.0,28.0,1000.0,82.8864,2.99365345467609e-05,5.98730690935217e-05,2,5.98730690935217e-05,8.98096036402826e-05,0.0020656209,20.7647,72.9275,7.5072,10,0.00077835,3,0.0,0.0
8332,5,21.0,12.0,600.0,217.9494,0.0123854578,0.000297996,3,5.58742456976831e-05,0.0002607465,0.0051218059,16.4526,34.1673,5.4145,22,0.0015086,5,0.0,0.0
8333,3,21.0,8.0,1000.0,98.9022,0.0006725946,0.0002279982,2,7.97993616051072e-05,0.000125399,0.0029411765,35.3774,65.8295,6.3062,22,0.00087779,7,4.55996352029184e-05,0.0001254
8334,3,35.0,8.0,500.0,84.24,0.0028894981,0.0004828811,6,0.0002180753,0.0002258637,0.0036917038,52.203,67.2405,3.3755,27,0.00089567,7,0.0,4.673e-05
8341,5,19.0,6.0,600.0,144.5262,0.003714092,0.0003852793,10,0.0001078782,0.0003852793,0.0034212797,28.362,57.2432,6.8198,18,0.00094008,4,0.0,0.0
8350,6,20.0,20.0,500.0,130.3464,0.0035916131,0.0002264981,6,0.0001617844,0.0002264981,0.004400535,34.0934,46.2843,4.7868,24,0.00085206,6,0.0,0.0
8351,2,19.0,12.0,196.0,91.3842,0.003388424,0.000138303,5,1.72878777401286e-05,0.0003284697,0.0018498029,72.2642,72.785,8.5514,18,0.0012793,6,0.0001901667,0.0017634
8354,4,18.0,24.0,1500.0,121.7664,0.0019477785,9.21246578226995e-05,1,2.63213308064856e-05,0.0004474626,0.0028953464,32.8219,58.7091,6.6455,11,0.00027637,6,0.0,1.3161e-05
8355,3,28.0,10.0,100.0,63.813,0.0017616706,6.04692413125857e-05,2,6.85318068209304e-05,0.0001410949,0.0025034266,42.7677,89.6361,4.4364,30,0.00044747,7,0.0,0.0
8358,4,20.0,24.0,1200.0,144.0828,0.0041855553,0.0002704513,5,0.0002060581,0.0002189367,0.0037863177,38.1706,53.7143,6.1599,22,0.0031166,6,0.0007855965,0.0011977
8364,4,19.0,4.0,500.0,113.6286,0.0052429797,0.0004189306,5,5.07794647844412e-05,0.0005204895,0.0033641395,47.3333,66.3396,5.1472,23,0.0014218,7,0.000190423,0.00017773
8370,2,23.0,8.0,500.0,88.3518,0.0003407542,0.0001514463,4,1.26205260235247e-05,0.0004290979,0.0032560957,38.7704,71.3953,4.876,23,0.00087082,7,0.0,0.0
8374,5,22.0,4.0,150.0,134.5398,0.0019894473,0.0002378687,6,6.48732808580573e-05,0.0002378687,0.0031571663,25.5724,42.1096,7.3973,13,0.00045411,3,0.0,0.0
8379,2,18.0,28.0,300.0,145.4184,0.007523738,0.0004023389,6,4.02338930314897e-05,0.0002145808,0.0036746956,46.989,52.2336,5.5657,22,0.001207,7,0.0,0.0
8381,2,17.0,24.0,250.0,76.5612,0.0008507636,0.000186753,4,1.0375166002656e-05,0.0002386288,0.003247427,49.2949,64.1789,4.0927,20,0.0013799,7,0.0001971282,0.0001245
8384,4,20.0,4.0,200.0,50.9112,0.0004948629,5.89122443208596e-05,2,1.17824488641719e-05,0.0002945612,0.0022151004,60.2139,96.0,4.2979,18,0.00083655,4,0.0,1.1782e-05
8386,6,23.0,8.0,350.0,167.1048,0.0072931546,0.0006043292,5,0.0001373475,0.0004395121,0.0035985057,26.2529,48.7328,6.7214,16,0.00093396,5,0.0,0.00012361
